Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
SW12 0BN,Yes,51.449814,-0.142688,529158,173950,TQ291739,Thornton,"Lambeth, unparished area",01/01/1980,,25,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0BP,Yes,51.44693,-0.145082,529000,173625,TQ289736,Thornton,"Lambeth, unparished area",01/01/1980,,24,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003157,Lambeth 023C
SW12 0BQ,Yes,51.447647,-0.141006,529281,173712,TQ292737,Thornton,"Lambeth, unparished area",01/11/2014,,25,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0BW,Yes,51.448766,-0.144084,529064,173831,TQ290738,Thornton,"Lambeth, unparished area",01/01/1980,,24,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0DE,Yes,51.451421,-0.142508,529166,174129,TQ291741,Clapham Common,"Lambeth, unparished area",01/01/1980,,29,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003030,Lambeth 019D
SW12 0DF,Yes,51.452349,-0.142603,529157,174232,TQ291742,Clapham Common,"Lambeth, unparished area",01/01/1980,,29,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003031,Lambeth 023A
SW12 0DG,Yes,51.453224,-0.144439,529027,174326,TQ290743,Clapham Common,"Lambeth, unparished area",01/01/1980,,28,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003030,Lambeth 019D
SW12 0DH,No,51.45311,-0.144138,529048,174314,TQ290743,Clapham Common,"Lambeth, unparished area",01/01/1980,01/02/2016,28,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003030,Lambeth 019D
SW12 0DL,Yes,51.448688,-0.142561,529170,173825,TQ291738,Thornton,"Lambeth, unparished area",01/01/1980,,23,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0DN,Yes,51.449063,-0.142949,529142,173866,TQ291738,Thornton,"Lambeth, unparished area",01/01/1980,,23,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0DP,Yes,51.449506,-0.140873,529285,173919,TQ292739,Thornton,"Lambeth, unparished area",01/01/1980,,28,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0DQ,No,51.452074,-0.143432,529100,174200,TQ290742,Clapham Common,"Lambeth, unparished area",01/01/1980,01/05/1994,29,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003030,Lambeth 019D
SW12 0DR,Yes,51.449628,-0.141732,529225,173931,TQ292739,Thornton,"Lambeth, unparished area",01/01/1980,,26,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0DS,Yes,51.449878,-0.142171,529194,173958,TQ291739,Thornton,"Lambeth, unparished area",01/01/1980,,26,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0DU,Yes,51.447378,-0.141089,529276,173682,TQ292736,Thornton,"Lambeth, unparished area",01/06/2015,,25,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0DW,Yes,51.449488,-0.14145,529245,173916,TQ292739,Thornton,"Lambeth, unparished area",01/01/1980,,26,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003161,Lambeth 023E
SW12 0DX,Yes,51.444537,-0.139967,529362,173368,TQ293733,Thornton,"Lambeth, unparished area",01/01/1980,,29,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003158,Lambeth 023D
SW12 0DY,Yes,51.444765,-0.140145,529349,173393,TQ293733,Thornton,"Lambeth, unparished area",01/01/1980,,28,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003156,Lambeth 023B
SW12 0DZ,Yes,51.446277,-0.138543,529456,173564,TQ294735,Thornton,"Lambeth, unparished area",01/01/1980,,27,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003156,Lambeth 023B
